track,fin,start,manu,manu_avg_fin_track,manu_avg_fin,avg_fin_track,manu_track_delta
Las Vegas,0.4615384615384615,0.3333333333333333,Chevrolet,0.6206824874304424,1.0,0.6775874687627725,0.36748216106014275
Las Vegas,0.4871794871794871,0.2564102564102564,Toyota,0.33463963136951236,0.0,0.6775874687627725,0.6709294782689279
Las Vegas,0.5128205128205128,0.5897435897435898,Chevrolet,0.6206824874304424,1.0,0.6775874687627725,0.36748216106014275
Las Vegas,0.5384615384615384,0.20512820512820512,Toyota,0.33463963136951236,0.0,0.6775874687627725,0.6709294782689279
Las Vegas,0.5641025641025641,0.6153846153846153,Chevrolet,0.6206824874304424,1.0,0.6775874687627725,0.36748216106014275
Las Vegas,0.5897435897435898,0.5641025641025641,Chevrolet,0.6206824874304424,1.0,0.6775874687627725,0.36748216106014275
Las Vegas,0.6153846153846153,0.5384615384615384,Chevrolet,0.6206824874304424,1.0,0.6775874687627725,0.36748216106014275
Las Vegas,0.641025641025641,0.7692307692307692,Ford,0.5889573377596744,0.5581280960966071,0.6775874687627725,0.4011328885182096
Las Vegas,0.6666666666666666,0.6666666666666666,Ford,0.5889573377596744,0.5581280960966071,0.6775874687627725,0.4011328885182096
Las Vegas,0.6923076923076923,0.8205128205128205,Chevrolet,0.6206824874304424,1.0,0.6775874687627725,0.36748216106014275
Las Vegas,0.717948717948718,0.7948717948717948,Ford,0.5889573377596744,0.5581280960966071,0.6775874687627725,0.4011328885182096
Las Vegas,0.7435897435897435,0.41025641025641024,Ford,0.5889573377596744,0.5581280960966071,0.6775874687627725,0.4011328885182096
Las Vegas,0.7692307692307692,0.923076923076923,Toyota,0.33463963136951236,0.0,0.6775874687627725,0.6709294782689279
Las Vegas,0.7948717948717948,0.8974358974358974,Chevrolet,0.6206824874304424,1.0,0.6775874687627725,0.36748216106014275
Las Vegas,0.8205128205128205,0.717948717948718,Ford,0.5889573377596744,0.5581280960966071,0.6775874687627725,0.4011328885182096
Las Vegas,0.8461538461538461,0.8717948717948717,Toyota,0.33463963136951236,0.0,0.6775874687627725,0.6709294782689279
Las Vegas,0.8717948717948717,0.9487179487179487,Chevrolet,0.6206824874304424,1.0,0.6775874687627725,0.36748216106014275
Las Vegas,0.8974358974358974,0.6923076923076923,Ford,0.5889573377596744,0.5581280960966071,0.6775874687627725,0.4011328885182096
Las Vegas,0.923076923076923,0.9743589743589743,Chevrolet,0.6206824874304424,1.0,0.6775874687627725,0.36748216106014275
Las Vegas,0.9487179487179487,0.4615384615384615,Ford,0.5889573377596744,0.5581280960966071,0.6775874687627725,0.4011328885182096
Las Vegas,0.9743589743589743,0.8461538461538461,Toyota,0.33463963136951236,0.0,0.6775874687627725,0.6709294782689279
Phoenix,0.0,0.5384615384615384,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.02564102564102564,0.07692307692307693,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.05128205128205129,0.20512820512820512,Toyota,0.2809094531161862,0.0,0.6939927534387555,0.7341187100361413
Phoenix,0.07692307692307693,0.5128205128205128,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.10256410256410256,0.12820512820512822,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.12820512820512822,0.5641025641025641,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.15384615384615385,0.6666666666666666,Toyota,0.2809094531161862,0.0,0.6939927534387555,0.7341187100361413
Phoenix,0.1794871794871795,0.1794871794871795,Toyota,0.2809094531161862,0.0,0.6939927534387555,0.7341187100361413
Phoenix,0.20512820512820512,0.3333333333333333,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.23076923076923075,0.4615384615384615,Toyota,0.2809094531161862,0.0,0.6939927534387555,0.7341187100361413
Phoenix,0.2564102564102564,0.3846153846153846,Toyota,0.2809094531161862,0.0,0.6939927534387555,0.7341187100361413
Phoenix,0.28205128205128205,0.15384615384615385,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.30769230769230765,0.30769230769230765,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.3333333333333333,0.05128205128205129,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.3589743589743589,0.10256410256410256,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.3846153846153846,0.3589743589743589,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.41025641025641024,0.6923076923076923,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.43589743589743585,0.41025641025641024,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.4615384615384615,0.5897435897435898,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.4871794871794871,0.23076923076923075,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.5128205128205128,0.43589743589743585,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.5384615384615384,0.641025641025641,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.5641025641025641,0.02564102564102564,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.5897435897435898,0.6153846153846153,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.6153846153846153,0.2564102564102564,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.641025641025641,0.4871794871794871,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.6666666666666666,0.8205128205128205,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.6923076923076923,0.717948717948718,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.717948717948718,0.7435897435897435,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.7435897435897435,0.8717948717948717,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.7692307692307692,0.0,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.7948717948717948,0.9743589743589743,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.8205128205128205,0.923076923076923,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.8461538461538461,0.7948717948717948,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Phoenix,0.8717948717948717,0.8461538461538461,Ford,0.4893066507365751,0.5581280960966071,0.6939927534387555,0.5130432768047447
Phoenix,0.8974358974358974,0.8974358974358974,Toyota,0.2809094531161862,0.0,0.6939927534387555,0.7341187100361413
Phoenix,0.923076923076923,0.28205128205128205,Toyota,0.2809094531161862,0.0,0.6939927534387555,0.7341187100361413
Phoenix,0.9487179487179487,0.7692307692307692,Toyota,0.2809094531161862,0.0,0.6939927534387555,0.7341187100361413
Phoenix,0.9743589743589743,0.9487179487179487,Chevrolet,0.7361242889054298,1.0,0.6939927534387555,0.251204707626726
Auto Club,0.0,0.0,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.02564102564102564,0.05128205128205129,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
