manu_avg_fin_track,manu_avg_fin_track_type,manu_avg_start_track,avg_fin_track,manu_track_delta,track_Atlanta,track_Auto Club,track_Bristol,track_Bristol Dirt,track_COTA,track_Charlotte,track_Charlotte Roval,track_Chicago Street Course,track_Chicagoland,track_Darlington,track_Daytona,track_Daytona Road Course,track_Dover,track_Gateway,track_Homestead,track_Indianapolis,track_Indianapolis Road Course,track_Iowa,track_Kansas,track_Kentucky,track_Las Vegas,track_Martinsville,track_Michigan,track_Nashville,track_New Hampshire,track_Phoenix,track_Pocono,track_Richmond,track_Road America,track_Sonoma,track_Talladega,track_Texas,track_Watkins Glen,track_type_intermediate,track_type_long intermediate,track_type_road course,track_type_short intermediate,track_type_short track,track_type_superspeedway,manu_Chevrolet,manu_Ford,manu_Toyota
0.2989415244123903,0.3381764336143127,0.7324453970197999,0.8087297459457288,0.758259197479381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.447133665898259,0.994619848022952,0.6549295774647885,0.4158570764660263,0.4528773978315263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.4617749947431229,0.3684437545673042,0.4538547071905112,0.6398690725001774,0.5218353257344083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.8610894919201877,1.0000000000000004,0.8308781837563219,0.8791601277536216,0.1884788249467148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.6860349971462669,1.0000000000000004,0.8120652173913041,0.6398690725001774,0.2839287369103883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5756285468298057,0.5756171258318061,0.7168671572545069,0.7300476260262192,0.4350616254285979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5809878443109147,0.3684437545673042,0.5631828901252101,0.9282912799742772,0.5041469743304606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0.5549831191393355,0.1952975342662246,0.543810841058344,0.8474744836355894,0.5012510425354462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.2412540174983284,0.0105552980032856,0.4186212434574634,0.6634428133334218,0.7646649986099527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.6695718701730999,0.7959973704582199,0.7379822412737291,0.836870399814468,0.3756950236308035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.3574384223673383,0.0,0.5267911818738518,0.614762835371006,0.6230423501065703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.694770533907539,0.0105552980032856,0.7712033067973054,0.4158570764660263,0.1901700491150032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.5658607032290421,0.3381764336143127,0.3214885123948197,0.915658587217032,0.5154295246038365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.1624487625175115,0.0,0.1499693815064299,0.4158570764660263,0.7548767491428042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.5561545512720729,0.8733592739185236,0.7324453970197999,0.4158570764660263,0.3372138819386526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.3679062883171711,0.0105552980032856,0.5307877010345827,0.6270012078424907,0.6165554628857381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.6206824874304424,1.0000000000000004,0.7141259617105027,0.6775874687627725,0.3674821610601427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5524729074263262,0.543655111860176,0.5724496906476337,0.7040345693498828,0.4498192938559911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7925480625958035,0.994619848022952,0.8331377467975787,0.6634428133334218,0.1798257807432119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.9999999999999998,1.0000000000000004,0.898069259919948,0.7701476450977172,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4893066507365751,0.6037486203952729,0.6443458751740916,0.6939927534387555,0.5130432768047447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.2809094531161862,0.0,0.3461870143878829,0.6939927534387555,0.7341187100361413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.5908689008732739,0.3381764336143127,0.5634021520426908,0.836870399814468,0.4591905291446576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.8683113311738848,0.3381764336143127,0.0,0.8087297459457288,0.1542489111296451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.8572409504856366,0.7959973704582199,0.9999999999999998,0.915658587217032,0.2063293485311834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0631812993212359,0.1366634525566641,0.3415945276401491,0.7418992907200783,0.9831572606801964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4868571407885953,0.467673524427203,0.6155278485879889,0.6270012078424907,0.4903739227133722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4723676218788248,0.703569108413991,0.5689456431684736,0.915658587217032,0.6146209804466685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.3353395942510244,0.1952975342662246,0.7134619310063275,0.8791601277536216,0.7462121212121212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.1429497965325288,0.1952975342662246,0.5244182486221676,0.7701476450977172,0.9091951626355296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.6222698331088308,0.5756171258318061,0.6539228785095286,0.8202881517414111,0.4196205170975813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.231439649438923,0.1952975342662246,0.2508406168234703,0.7300476260262192,0.800192289871189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0282308799875472,0.3381764336143127,0.4196136966727903,0.6164844503409812,0.9729288295802055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
